Timestamp,WS_ms__Avg,WindDir_Deg
2021-01-23T01:10:00.0,6.704,312.4
2021-01-23T01:20:00.0,5.36,318.2
2021-01-23T01:30:00.0,4.778,307.7
2021-01-23T01:40:00.0,4.802,302.7
2021-01-23T01:50:00.0,5.069,310.4
2021-01-23T02:00:00.0,5.28,315.9
2021-01-23T02:10:00.0,4.706,315.9
2021-01-23T02:20:00.0,5.222,316.6
2021-01-23T02:30:00.0,5.636,325.9
2021-01-23T02:40:00.0,5.552,328.5
2021-01-23T02:50:00.0,4.97,319.5
2021-01-23T03:00:00.0,4.845,324.7
2021-01-23T03:10:00.0,4.714,325.6
2021-01-23T03:20:00.0,3.764,321.2
2021-01-23T03:30:00.0,3.632,323.0
2021-01-23T03:40:00.0,3.573,326.1
2021-01-23T03:50:00.0,3.795,331.5
2021-01-23T04:00:00.0,3.357,318.1
2021-01-23T04:10:00.0,3.675,321.0
2021-01-23T04:20:00.0,4.116,314.3
2021-01-23T04:30:00.0,4.231,307.5
2021-01-23T04:40:00.0,4.222,324.9
2021-01-23T04:50:00.0,4.416,319.8
2021-01-23T05:00:00.0,4.745,319.4
2021-01-23T05:10:00.0,5.178,320.8
2021-01-23T05:20:00.0,5.065,318.9
2021-01-23T05:30:00.0,5.385,320.3
2021-01-23T05:40:00.0,4.532,322.5
2021-01-23T05:50:00.0,5.359,327.7
2021-01-23T06:00:00.0,5.106,330.3
2021-01-23T06:10:00.0,5.028,314.3
2021-01-23T06:20:00.0,4.595,310.8
2021-01-23T06:30:00.0,5.992,308.8
2021-01-23T06:40:00.0,5.445,310.5
2021-01-23T06:50:00.0,6.173,310.6
2021-01-23T07:00:00.0,6.046,318.5
2021-01-23T07:10:00.0,7.887,326.3
2021-01-23T07:20:00.0,9.65,333.0
2021-01-23T07:30:00.0,9.82,334.7
2021-01-23T07:40:00.0,9.65,335.1
2021-01-23T07:50:00.0,9.78,329.3
2021-01-23T08:00:00.0,9.24,323.7
2021-01-23T08:10:00.0,8.92,327.6
2021-01-23T08:20:00.0,8.38,328.6
2021-01-23T08:30:00.0,8.33,329.2
2021-01-23T08:40:00.0,9.54,327.4
2021-01-23T08:50:00.0,9.26,330.5
2021-01-23T09:00:00.0,7.562,326.3
2021-01-23T09:10:00.0,7.866,334.3
2021-01-23T09:20:00.0,8.68,330.5
2021-01-23T09:30:00.0,8.77,332.5
2021-01-23T09:40:00.0,8.72,327.6
2021-01-23T09:50:00.0,9.12,331.4
2021-01-23T10:00:00.0,9.09,331.5
2021-01-23T10:10:00.0,9.25,329.9
2021-01-23T10:20:00.0,9.62,336.8
2021-01-23T10:30:00.0,9.5,338.3
2021-01-23T10:40:00.0,7.73,335.3
2021-01-23T10:50:00.0,8.22,336.5
2021-01-23T11:00:00.0,8.07,328.9
2021-01-23T11:10:00.0,7.839,322.8
2021-01-23T11:20:00.0,9.32,330.4
2021-01-23T11:30:00.0,7.585,330.4
2021-01-23T11:40:00.0,8.19,330.8
2021-01-23T11:50:00.0,9.74,321.3
2021-01-23T12:00:00.0,7.944,315.0
2021-01-23T12:10:00.0,9.52,332.1
2021-01-23T12:20:00.0,9.3,337.4
2021-01-23T12:30:00.0,8.99,337.8
2021-01-23T12:40:00.0,8.64,343.1
2021-01-23T12:50:00.0,7.957,339.0
2021-01-23T13:00:00.0,6.928,338.9
2021-01-23T13:10:00.0,6.969,335.0
2021-01-23T13:20:00.0,6.872,338.8
2021-01-23T13:30:00.0,6.373,339.3
2021-01-23T13:40:00.0,7.07,333.7
2021-01-23T13:50:00.0,9.14,325.1
2021-01-23T14:00:00.0,8.18,329.7
2021-01-23T14:10:00.0,8.36,338.4
2021-01-23T14:20:00.0,9.22,342.0
2021-01-23T14:30:00.0,7.224,336.5
2021-01-23T14:40:00.0,7.211,338.9
2021-01-23T14:50:00.0,8.67,338.6
2021-01-23T15:00:00.0,8.2,331.2
2021-01-23T15:10:00.0,7.721,337.1
2021-01-23T15:20:00.0,8.55,341.7
2021-01-23T15:30:00.0,7.777,334.2
2021-01-23T15:40:00.0,7.401,330.9
2021-01-23T15:50:00.0,7.405,332.4
2021-01-23T16:00:00.0,7.51,330.0
2021-01-23T16:10:00.0,6.983,325.3
2021-01-23T16:20:00.0,8.15,327.8
2021-01-23T16:30:00.0,7.743,337.2
2021-01-23T16:40:00.0,7.971,332.0
2021-01-23T16:50:00.0,8.03,327.3
2021-01-23T17:00:00.0,8.03,341.5
2021-01-23T17:10:00.0,8.33,338.2
2021-01-23T17:20:00.0,6.891,333.6
2021-01-23T17:30:00.0,5.985,331.7
2021-01-23T17:40:00.0,6.316,329.1
2021-01-23T17:50:00.0,6.08,332.1
2021-01-23T18:00:00.0,7.017,328.8
2021-01-23T18:10:00.0,7.172,331.2
2021-01-23T18:20:00.0,6.525,323.3
2021-01-23T18:30:00.0,6.411,334.3
2021-01-23T18:40:00.0,7.43,327.6
2021-01-23T18:50:00.0,7.878,331.8
2021-01-23T19:00:00.0,8.1,333.7
2021-01-23T19:10:00.0,7.298,337.4
2021-01-23T19:20:00.0,6.814,339.5
2021-01-23T19:30:00.0,6.131,339.9
2021-01-23T19:40:00.0,6.278,331.1
2021-01-23T19:50:00.0,6.078,316.8
2021-01-23T20:00:00.0,6.783,315.0
2021-01-23T20:10:00.0,9.01,315.0
2021-01-23T20:20:00.0,7.823,324.2
2021-01-23T20:30:00.0,6.992,322.9
2021-01-23T20:40:00.0,7.968,319.9
2021-01-23T20:50:00.0,8.58,331.9
2021-01-23T21:00:00.0,7.856,335.6
2021-01-23T21:10:00.0,7.936,326.7
2021-01-23T21:20:00.0,7.476,330.9
2021-01-23T21:30:00.0,9.44,330.3
2021-01-23T21:40:00.0,8.51,335.9
2021-01-23T21:50:00.0,7.951,335.7
2021-01-23T22:00:00.0,7.233,334.8
2021-01-23T22:10:00.0,6.479,328.3
2021-01-23T22:20:00.0,6.034,327.6
2021-01-23T22:30:00.0,5.382,327.1
2021-01-23T22:40:00.0,5.045,330.3
2021-01-23T22:50:00.0,5.612,323.0
2021-01-23T23:00:00.0,6.439,322.4
2021-01-23T23:10:00.0,6.335,317.8
2021-01-23T23:20:00.0,6.401,314.9
2021-01-23T23:30:00.0,6.038,314.8
2021-01-23T23:40:00.0,6.362,312.9
2021-01-23T23:50:00.0,6.735,313.4
2021-01-24T00:00:00.0,7.585,317.9
2021-01-24T00:10:00.0,7.527,319.0
2021-01-24T00:20:00.0,7.631,319.3
2021-01-24T00:30:00.0,7.626,330.8
2021-01-24T00:40:00.0,8.35,338.3
2021-01-24T00:50:00.0,11.25,357.1
2021-01-24T01:00:00.0,12.36,358.6
2021-01-24T01:10:00.0,12.61,0.053
2021-01-24T01:20:00.0,11.68,3.627
2021-01-24T01:30:00.0,11.62,5.818
2021-01-24T01:40:00.0,11.34,6.422
2021-01-24T01:50:00.0,10.5,5.864
2021-01-24T02:00:00.0,11.04,5.658
2021-01-24T02:10:00.0,10.43,4.759
2021-01-24T02:20:00.0,10.27,4.089
2021-01-24T02:30:00.0,10.56,1.783
2021-01-24T02:40:00.0,9.35,5.516
2021-01-24T02:50:00.0,10.43,6.409
2021-01-24T03:00:00.0,10.35,4.446
2021-01-24T03:10:00.0,10.62,6.15
2021-01-24T03:20:00.0,9.99,5.568
2021-01-24T03:30:00.0,10.59,3.723
2021-01-24T03:40:00.0,11.53,1.434
2021-01-24T03:50:00.0,10.62,4.674
2021-01-24T04:00:00.0,10.2,0.221
2021-01-24T04:10:00.0,10.29,0.581
2021-01-24T04:20:00.0,9.89,359.4
2021-01-24T04:30:00.0,9.89,0.504
2021-01-24T04:40:00.0,9.98,357.7
2021-01-24T04:50:00.0,9.53,3.707
2021-01-24T05:00:00.0,8.61,11.06
2021-01-24T05:10:00.0,7.941,18.51
2021-01-24T05:20:00.0,7.325,18.05
2021-01-24T05:30:00.0,7.262,23.4
2021-01-24T05:40:00.0,6.862,23.02
2021-01-24T05:50:00.0,7.042,21.33
2021-01-24T06:00:00.0,7.18,14.71
2021-01-24T06:10:00.0,7.712,16.42
2021-01-24T06:20:00.0,7.554,17.27
2021-01-24T06:30:00.0,7.084,17.49
2021-01-24T06:40:00.0,7.003,15.99
2021-01-24T06:50:00.0,6.752,10.7
2021-01-24T07:00:00.0,6.736,8.13
2021-01-24T07:10:00.0,6.614,9.67
2021-01-24T07:20:00.0,6.923,13.21
2021-01-24T07:30:00.0,6.826,11.96
2021-01-24T07:40:00.0,6.865,7.006
2021-01-24T07:50:00.0,6.566,1.45
2021-01-24T08:00:00.0,6.458,11.15
2021-01-24T08:10:00.0,6.678,6.203
2021-01-24T08:20:00.0,7.109,4.442
2021-01-24T08:30:00.0,7.189,355.9
2021-01-24T08:40:00.0,6.805,2.334
2021-01-24T08:50:00.0,7.09,358.1
2021-01-24T09:00:00.0,7.334,0.06
2021-01-24T09:10:00.0,7.434,1.157
2021-01-24T09:20:00.0,7.483,1.476
2021-01-24T09:30:00.0,7.92,359.5
2021-01-24T09:40:00.0,8.04,2.528
2021-01-24T09:50:00.0,7.999,357.0
2021-01-24T10:00:00.0,8.92,6.398
2021-01-24T10:10:00.0,8.65,1.978
2021-01-24T10:20:00.0,8.75,357.7
2021-01-24T10:30:00.0,8.69,6.298
2021-01-24T10:40:00.0,7.793,358.6
2021-01-24T10:50:00.0,8.05,4.629
2021-01-24T11:00:00.0,7.696,7.237
2021-01-24T11:10:00.0,7.265,7.15
2021-01-24T11:20:00.0,7.848,7.872
2021-01-24T11:30:00.0,7.732,4.679
2021-01-24T11:40:00.0,7.257,355.5
2021-01-24T11:50:00.0,6.827,350.0
2021-01-24T12:00:00.0,6.498,353.8
2021-01-24T12:10:00.0,6.074,355.1
2021-01-24T12:20:00.0,6.35,357.8
2021-01-24T12:30:00.0,5.852,357.8
2021-01-24T12:40:00.0,5.937,336.2
2021-01-24T12:50:00.0,5.122,342.0
2021-01-24T13:00:00.0,5.769,337.8
2021-01-24T13:10:00.0,6.134,353.8
2021-01-24T13:20:00.0,5.577,346.1
2021-01-24T13:30:00.0,5.418,344.0
2021-01-24T13:40:00.0,5.566,349.8
2021-01-24T13:50:00.0,5.636,343.8
2021-01-24T14:00:00.0,5.287,356.3
2021-01-24T14:10:00.0,5.513,358.0
2021-01-24T14:20:00.0,5.146,347.2
2021-01-24T14:30:00.0,5.636,1.57
2021-01-24T14:40:00.0,4.711,355.6
2021-01-24T14:50:00.0,4.671,4.347
2021-01-24T15:00:00.0,4.221,353.6
2021-01-24T15:10:00.0,4.352,358.8
2021-01-24T15:20:00.0,3.984,338.4
2021-01-24T15:30:00.0,3.166,335.4
2021-01-24T15:40:00.0,2.974,347.9
2021-01-24T15:50:00.0,2.67,331.7
2021-01-24T16:00:00.0,2.047,323.2
2021-01-24T16:10:00.0,2.892,320.9
2021-01-24T16:20:00.0,2.407,325.6
2021-01-24T16:30:00.0,1.803,318.2
2021-01-24T16:40:00.0,1.367,298.9
2021-01-24T16:50:00.0,1.818,282.8
2021-01-24T17:00:00.0,1.957,312.0
2021-01-24T17:10:00.0,2.298,308.8
2021-01-24T17:20:00.0,2.171,329.0
2021-01-24T17:30:00.0,1.938,336.3
2021-01-24T17:40:00.0,2.31,330.9
2021-01-24T17:50:00.0,2.333,324.4
2021-01-24T18:00:00.0,1.97,320.0
2021-01-24T18:10:00.0,2.099,308.1
2021-01-24T18:20:00.0,2.296,44.82
2021-01-24T18:30:00.0,2.628,62.14
2021-01-24T18:40:00.0,2.514,63.43
2021-01-24T18:50:00.0,2.563,69.32
2021-01-24T19:00:00.0,3.022,74.75
2021-01-24T19:10:00.0,2.977,80.0
2021-01-24T19:20:00.0,2.974,76.4
2021-01-24T19:30:00.0,2.528,77.66
2021-01-24T19:40:00.0,2.298,90.7
2021-01-24T19:50:00.0,1.732,136.0
2021-01-24T20:00:00.0,1.345,167.9
2021-01-24T20:10:00.0,1.17,182.7
2021-01-24T20:20:00.0,1.464,203.1
2021-01-24T20:30:00.0,1.706,199.3
2021-01-24T20:40:00.0,1.287,196.2
2021-01-24T20:50:00.0,1.445,184.9
2021-01-24T21:00:00.0,2.35,151.3
2021-01-24T21:10:00.0,2.472,165.2
2021-01-24T21:20:00.0,2.505,158.8
2021-01-24T21:30:00.0,3.185,175.4
2021-01-24T21:40:00.0,3.492,168.6
2021-01-24T21:50:00.0,3.017,179.1
2021-01-24T22:00:00.0,2.944,180.2
2021-01-24T22:10:00.0,3.152,186.0
2021-01-24T22:20:00.0,3.117,176.4
2021-01-24T22:30:00.0,2.888,171.5
2021-01-24T22:40:00.0,2.838,176.0
2021-01-24T22:50:00.0,2.595,186.5
2021-01-24T23:00:00.0,2.594,195.1
2021-01-24T23:10:00.0,2.53,191.4
2021-01-24T23:20:00.0,2.55,186.4
2021-01-24T23:30:00.0,3.17,166.2
2021-01-24T23:40:00.0,2.834,144.6
2021-01-24T23:50:00.0,2.635,140.6
2021-01-25T00:00:00.0,2.713,135.2
2021-01-25T00:10:00.0,2.785,141.6
2021-01-25T00:20:00.0,2.45,142.0
2021-01-25T00:30:00.0,2.531,136.8
2021-01-25T00:40:00.0,2.561,136.3
2021-01-25T00:50:00.0,2.807,147.1
2021-01-25T01:00:00.0,2.631,145.2
2021-01-25T01:10:00.0,2.709,159.6
2021-01-25T01:20:00.0,2.611,156.5
2021-01-25T01:30:00.0,2.535,157.0
2021-01-25T01:40:00.0,2.475,170.1
2021-01-25T01:50:00.0,2.673,176.0
2021-01-25T02:00:00.0,2.482,152.8
2021-01-25T02:10:00.0,2.74,143.7
2021-01-25T02:20:00.0,3.242,144.1
2021-01-25T02:30:00.0,3.038,154.5
2021-01-25T02:40:00.0,3.539,138.5
2021-01-25T02:50:00.0,3.448,133.2
2021-01-25T03:00:00.0,3.117,146.4
2021-01-25T03:10:00.0,3.034,158.8
2021-01-25T03:20:00.0,3.081,174.6
2021-01-25T03:30:00.0,2.92,166.6
2021-01-25T03:40:00.0,2.878,170.4
2021-01-25T03:50:00.0,3.169,159.8
2021-01-25T04:00:00.0,3.753,148.9
2021-01-25T04:10:00.0,3.293,160.6
2021-01-25T04:20:00.0,3.146,161.4
2021-01-25T04:30:00.0,2.991,164.4
2021-01-25T04:40:00.0,2.931,172.6
2021-01-25T04:50:00.0,2.671,192.4
2021-01-25T05:00:00.0,2.61,173.5
2021-01-25T05:10:00.0,2.978,155.2
2021-01-25T05:20:00.0,3.148,148.3
2021-01-25T05:30:00.0,3.414,140.1
2021-01-25T05:40:00.0,2.825,159.6
2021-01-25T05:50:00.0,2.746,157.7
2021-01-25T06:00:00.0,3.045,161.4
2021-01-25T06:10:00.0,3.371,141.3
2021-01-25T06:20:00.0,2.961,146.7
2021-01-25T06:30:00.0,3.306,147.8
2021-01-25T06:40:00.0,3.217,157.9
2021-01-25T06:50:00.0,2.848,160.5
2021-01-25T07:00:00.0,3.874,164.7
2021-01-25T07:10:00.0,3.582,147.4
2021-01-25T07:20:00.0,3.152,150.1
2021-01-25T07:30:00.0,2.955,154.0
2021-01-25T07:40:00.0,3.161,150.9
2021-01-25T07:50:00.0,3.29,144.9
2021-01-25T08:00:00.0,3.062,157.5
2021-01-25T08:10:00.0,3.111,142.9
2021-01-25T08:20:00.0,3.275,145.0
2021-01-25T08:30:00.0,3.487,152.1
2021-01-25T08:40:00.0,3.685,151.5
2021-01-25T08:50:00.0,3.831,143.8
2021-01-25T09:00:00.0,3.768,144.2
2021-01-25T09:10:00.0,3.417,152.1
2021-01-25T09:20:00.0,3.275,148.2
2021-01-25T09:30:00.0,3.698,141.8
2021-01-25T09:40:00.0,3.231,145.8
2021-01-25T09:50:00.0,2.911,151.7
2021-01-25T10:00:00.0,2.704,141.9
2021-01-25T10:10:00.0,2.078,144.2
2021-01-25T10:20:00.0,1.712,143.9
2021-01-25T10:30:00.0,1.328,165.2
2021-01-25T10:40:00.0,0.984,163.1
2021-01-25T10:50:00.0,0.974,177.3
2021-01-25T11:00:00.0,1.052,172.4
2021-01-25T11:10:00.0,0.649,180.8
2021-01-25T11:20:00.0,0.545,216.1
2021-01-25T11:30:00.0,0.912,232.4
2021-01-25T11:40:00.0,0.795,209.9
2021-01-25T11:50:00.0,0.155,223.1
2021-01-25T12:00:00.0,0.014,44.92
2021-01-25T12:10:00.0,0.817,171.1
2021-01-25T12:20:00.0,1.877,167.7
2021-01-25T12:30:00.0,1.817,173.0
2021-01-25T12:40:00.0,2.066,182.1
2021-01-25T12:50:00.0,1.769,194.3
2021-01-25T13:00:00.0,0.807,186.3
2021-01-25T13:10:00.0,1.124,168.4
2021-01-25T13:20:00.0,1.145,149.4
2021-01-25T13:30:00.0,1.19,145.0
2021-01-25T13:40:00.0,1.132,117.4
2021-01-25T13:50:00.0,0.811,129.8
2021-01-25T14:00:00.0,0.507,132.6
2021-01-25T14:10:00.0,0.208,197.7
2021-01-25T14:20:00.0,0.088,199.6
2021-01-25T14:30:00.0,0.254,141.6
2021-01-25T14:40:00.0,0.751,107.4
2021-01-25T14:50:00.0,0.812,66.55
2021-01-25T15:00:00.0,0.072,25.23
2021-01-25T15:10:00.0,0.246,326.4
2021-01-25T15:20:00.0,0.546,300.8
2021-01-25T15:30:00.0,0.912,289.1
2021-01-25T15:40:00.0,0.6,311.1
2021-01-25T15:50:00.0,0.539,301.5
2021-01-25T16:00:00.0,0.675,279.6
2021-01-25T16:10:00.0,0.564,281.3
2021-01-25T16:20:00.0,0.405,307.5
2021-01-25T16:30:00.0,0.304,275.1
2021-01-25T16:40:00.0,0.271,292.4
2021-01-25T16:50:00.0,0.56,76.59
2021-01-25T17:00:00.0,0.658,262.9
2021-01-25T17:10:00.0,1.006,211.7
2021-01-25T17:20:00.0,0.999,218.9
2021-01-25T17:30:00.0,0.673,218.3
2021-01-25T17:40:00.0,1.032,162.7
2021-01-25T17:50:00.0,0.985,219.3
2021-01-25T18:00:00.0,1.151,131.3
2021-01-25T18:10:00.0,1.442,152.7
2021-01-25T18:20:00.0,1.062,222.5
2021-01-25T18:30:00.0,1.365,254.3
2021-01-25T18:40:00.0,0.951,207.9
2021-01-25T18:50:00.0,0.928,205.9
2021-01-25T19:00:00.0,1.148,179.6
2021-01-25T19:10:00.0,1.611,179.1
2021-01-25T19:20:00.0,1.505,187.9
2021-01-25T19:30:00.0,1.404,172.5
2021-01-25T19:40:00.0,1.538,167.5
2021-01-25T19:50:00.0,1.78,150.2
2021-01-25T20:00:00.0,2.282,149.8
2021-01-25T20:10:00.0,2.105,152.5
2021-01-25T20:20:00.0,2.166,155.6
2021-01-25T20:30:00.0,2.39,146.7
2021-01-25T20:40:00.0,2.225,152.2
2021-01-25T20:50:00.0,2.403,151.9
2021-01-25T21:00:00.0,1.837,174.5
2021-01-25T21:10:00.0,1.518,175.1
2021-01-25T21:20:00.0,1.521,149.0
2021-01-25T21:30:00.0,2.074,143.4
2021-01-25T21:40:00.0,1.439,167.9
2021-01-25T21:50:00.0,1.543,196.9
2021-01-25T22:00:00.0,1.296,182.4
2021-01-25T22:10:00.0,1.486,158.4
2021-01-25T22:20:00.0,2.231,158.6
2021-01-25T22:30:00.0,2.95,157.2
2021-01-25T22:40:00.0,2.527,137.1
2021-01-25T22:50:00.0,2.487,129.9
2021-01-25T23:00:00.0,2.363,127.6
2021-01-25T23:10:00.0,2.837,136.9
2021-01-25T23:20:00.0,1.995,148.3
2021-01-25T23:30:00.0,1.694,166.3
2021-01-25T23:40:00.0,2.253,165.5
2021-01-25T23:50:00.0,1.982,168.6
2021-01-26T00:00:00.0,2.044,137.4
2021-01-26T00:10:00.0,2.129,150.1
2021-01-26T00:20:00.0,2.335,149.9
2021-01-26T00:30:00.0,1.998,160.5
2021-01-26T00:40:00.0,2.223,136.4
2021-01-26T00:50:00.0,2.55,151.9
2021-01-26T01:00:00.0,1.248,177.9
2021-01-26T01:10:00.0,1.047,96.3
2021-01-26T01:20:00.0,2.291,93.2
2021-01-26T01:30:00.0,2.133,118.8
2021-01-26T01:40:00.0,1.973,171.1
2021-01-26T01:50:00.0,1.441,171.3
2021-01-26T02:00:00.0,2.332,131.0
2021-01-26T02:10:00.0,2.715,122.1
2021-01-26T02:20:00.0,2.312,123.7
2021-01-26T02:30:00.0,2.152,130.4
2021-01-26T02:40:00.0,2.04,134.6
2021-01-26T02:50:00.0,2.22,135.0
2021-01-26T03:00:00.0,2.196,131.1
2021-01-26T03:10:00.0,1.591,117.3
2021-01-26T03:20:00.0,1.597,110.3
2021-01-26T03:30:00.0,2.428,95.7
2021-01-26T03:40:00.0,2.347,89.3
2021-01-26T03:50:00.0,1.113,86.5
2021-01-26T04:00:00.0,0.896,97.8
2021-01-26T04:10:00.0,0.595,188.7
2021-01-26T04:20:00.0,0.719,172.6
2021-01-26T04:30:00.0,1.314,193.5
2021-01-26T04:40:00.0,2.136,194.1
2021-01-26T04:50:00.0,2.436,182.1
2021-01-26T05:00:00.0,2.839,172.7
2021-01-26T05:10:00.0,2.946,197.8
2021-01-26T05:20:00.0,3.141,197.0
2021-01-26T05:30:00.0,2.97,192.9
2021-01-26T05:40:00.0,3.63,190.1
2021-01-26T05:50:00.0,3.615,187.7
2021-01-26T06:00:00.0,3.266,191.0
2021-01-26T06:10:00.0,2.578,202.1
2021-01-26T06:20:00.0,2.138,208.0
2021-01-26T06:30:00.0,1.872,204.1
2021-01-26T06:40:00.0,1.252,194.1
2021-01-26T06:50:00.0,1.094,187.1
2021-01-26T07:00:00.0,1.921,167.7
2021-01-26T07:10:00.0,2.353,202.3
2021-01-26T07:20:00.0,3.299,190.5
2021-01-26T07:30:00.0,3.695,187.0
2021-01-26T07:40:00.0,3.892,194.8
2021-01-26T07:50:00.0,4.016,192.1
2021-01-26T08:00:00.0,3.474,190.3
2021-01-26T08:10:00.0,3.917,183.7
2021-01-26T08:20:00.0,4.27,176.2
2021-01-26T08:30:00.0,5.044,177.8
2021-01-26T08:40:00.0,4.899,176.9
2021-01-26T08:50:00.0,4.56,176.3
2021-01-26T09:00:00.0,4.481,168.9
2021-01-26T09:10:00.0,3.96,171.4
2021-01-26T09:20:00.0,3.464,154.5
2021-01-26T09:30:00.0,3.672,155.1
2021-01-26T09:40:00.0,4.665,159.7
2021-01-26T09:50:00.0,6.519,162.3
2021-01-26T10:00:00.0,7.407,159.8
2021-01-26T10:10:00.0,6.508,160.4
2021-01-26T10:20:00.0,6.025,153.8
2021-01-26T10:30:00.0,5.922,170.3
2021-01-26T10:40:00.0,5.766,166.5
2021-01-26T10:50:00.0,5.089,159.5
2021-01-26T11:00:00.0,5.108,166.8
2021-01-26T11:10:00.0,5.415,166.3
2021-01-26T11:20:00.0,5.123,172.7
2021-01-26T11:30:00.0,5.872,169.2
2021-01-26T11:40:00.0,5.308,163.6
2021-01-26T11:50:00.0,5.469,169.4
2021-01-26T12:00:00.0,5.622,169.1
2021-01-26T12:10:00.0,6.581,165.7
2021-01-26T12:20:00.0,5.85,167.1
2021-01-26T12:30:00.0,6.167,168.7
2021-01-26T12:40:00.0,6.394,166.2
2021-01-26T12:50:00.0,6.698,166.2
2021-01-26T13:00:00.0,5.835,165.7
2021-01-26T13:10:00.0,5.51,176.0
2021-01-26T13:20:00.0,7.184,165.1
2021-01-26T13:30:00.0,7.275,164.1
2021-01-26T13:40:00.0,7.249,162.6
2021-01-26T13:50:00.0,7.59,162.8
2021-01-26T14:00:00.0,8.14,160.6
2021-01-26T14:10:00.0,8.15,161.6
2021-01-26T14:20:00.0,7.997,165.6
2021-01-26T14:30:00.0,7.795,162.6
2021-01-26T14:40:00.0,7.712,164.3
2021-01-26T14:50:00.0,6.425,162.8
2021-01-26T15:00:00.0,6.944,159.9
2021-01-26T15:10:00.0,6.749,162.3
2021-01-26T15:20:00.0,5.643,161.3
2021-01-26T15:30:00.0,5.87,157.3
2021-01-26T15:40:00.0,7.174,159.5
2021-01-26T15:50:00.0,6.603,158.3
2021-01-26T16:00:00.0,5.877,160.5
2021-01-26T16:10:00.0,5.026,164.7
2021-01-26T16:20:00.0,5.079,171.6
2021-01-26T16:30:00.0,4.957,175.4
2021-01-26T16:40:00.0,5.342,171.4
2021-01-26T16:50:00.0,4.359,169.2
2021-01-26T17:00:00.0,4.84,166.1
2021-01-26T17:10:00.0,4.358,164.1
2021-01-26T17:20:00.0,4.708,166.7
2021-01-26T17:30:00.0,5.206,176.3
2021-01-26T17:40:00.0,6.075,172.1
2021-01-26T17:50:00.0,5.58,175.4
2021-01-26T18:00:00.0,6.028,177.5
2021-01-26T18:10:00.0,6.498,177.1
2021-01-26T18:20:00.0,6.017,176.1
2021-01-26T18:30:00.0,5.963,176.1
2021-01-26T18:40:00.0,6.433,176.4
2021-01-26T18:50:00.0,7.297,179.2
2021-01-26T19:00:00.0,6.603,178.7
2021-01-26T19:10:00.0,6.708,181.2
2021-01-26T19:20:00.0,6.508,184.5
2021-01-26T19:30:00.0,5.943,184.1
2021-01-26T19:40:00.0,5.824,184.4
2021-01-26T19:50:00.0,5.023,181.1
2021-01-26T20:00:00.0,4.916,179.9
2021-01-26T20:10:00.0,5.379,185.6
2021-01-26T20:20:00.0,5.431,182.5
2021-01-26T20:30:00.0,5.715,182.3
2021-01-26T20:40:00.0,6.362,182.5
2021-01-26T20:50:00.0,6.556,186.9
2021-01-26T21:00:00.0,6.356,185.7
2021-01-26T21:10:00.0,5.503,190.9
2021-01-26T21:20:00.0,4.9,187.6
2021-01-26T21:30:00.0,3.939,182.0
2021-01-26T21:40:00.0,3.84,179.3
2021-01-26T21:50:00.0,3.829,187.6
2021-01-26T22:00:00.0,3.595,189.2
2021-01-26T22:10:00.0,2.229,193.9
2021-01-26T22:20:00.0,2.255,188.2
2021-01-26T22:30:00.0,2.193,128.6
2021-01-26T22:40:00.0,3.169,127.1
2021-01-26T22:50:00.0,3.444,151.1
2021-01-26T23:00:00.0,3.068,162.1
2021-01-26T23:10:00.0,3.158,170.1
2021-01-26T23:20:00.0,3.252,170.3
2021-01-26T23:30:00.0,3.255,154.9
2021-01-26T23:40:00.0,2.974,144.8
2021-01-26T23:50:00.0,2.729,156.3
2021-01-27T00:00:00.0,2.865,186.8
2021-01-27T00:10:00.0,2.955,188.9
2021-01-27T00:20:00.0,2.754,168.9
2021-01-27T00:30:00.0,3.074,173.5
2021-01-27T00:40:00.0,3.625,164.7
2021-01-27T00:50:00.0,3.463,166.7
2021-01-27T01:00:00.0,2.351,280.0
2021-01-27T01:10:00.0,5.758,325.9
2021-01-27T01:20:00.0,7.317,328.4
2021-01-27T01:30:00.0,7.401,327.2
2021-01-27T01:40:00.0,6.893,322.5
2021-01-27T01:50:00.0,7.76,321.3
2021-01-27T02:00:00.0,7.292,324.4
2021-01-27T02:10:00.0,8.16,328.7
2021-01-27T02:20:00.0,8.72,322.9
2021-01-27T02:30:00.0,7.419,318.0
2021-01-27T02:40:00.0,6.326,322.8
2021-01-27T02:50:00.0,6.56,326.9
2021-01-27T03:00:00.0,7.102,328.6
2021-01-27T03:10:00.0,7.377,335.4
2021-01-27T03:20:00.0,5.608,331.1
2021-01-27T03:30:00.0,4.991,333.0
2021-01-27T03:40:00.0,5.532,336.9
2021-01-27T03:50:00.0,5.269,329.4
2021-01-27T04:00:00.0,5.745,331.3
2021-01-27T04:10:00.0,5.169,334.5
2021-01-27T04:20:00.0,6.285,329.5
2021-01-27T04:30:00.0,6.495,326.7
2021-01-27T04:40:00.0,6.432,328.0
2021-01-27T04:50:00.0,6.677,328.1
2021-01-27T05:00:00.0,8.06,325.6
2021-01-27T05:10:00.0,8.12,323.7
2021-01-27T05:20:00.0,8.12,331.9
2021-01-27T05:30:00.0,8.18,335.3
2021-01-27T05:40:00.0,8.66,332.5
2021-01-27T05:50:00.0,8.72,330.5
2021-01-27T06:00:00.0,8.65,333.3
2021-01-27T06:10:00.0,8.4,332.0
